	sentence	named_entity	rank
7819	The Olympics are a history of billions spent on venues that rarely get used beyond the Games.	"[{""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 4, ""end"": 12, ""cms"": null}, {""text"": ""billions"", ""type"": ""CARDINAL"", ""start"": 30, ""end"": 38, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 87, ""end"": 92, ""cms"": null}]"	88
7820	Frank, Montreal.	"[{""text"": ""Frank"", ""type"": ""PERSON"", ""start"": 0, ""end"": 5, ""cms"": null}, {""text"": ""Montreal"", ""type"": ""GPE"", ""start"": 7, ""end"": 15, ""cms"": null}]"	88
7821	"

"	[]	88
7822	I can see why you may think that, Frank, although Montreal's problem was not so much the usage – Montreal Alouettes of the Canadian Football League played at the Olympic Stadium in the immediate aftermath of the 1976 Games and were well-supported and very successful – as the fact that the stadium was poorly constructed.	"[{""text"": ""Frank"", ""type"": ""PERSON"", ""start"": 34, ""end"": 39, ""cms"": null}, {""text"": ""Montreal"", ""type"": ""GPE"", ""start"": 50, ""end"": 58, ""cms"": null}, {""text"": ""Montreal Alouettes"", ""type"": ""ORG"", ""start"": 97, ""end"": 115, ""cms"": null}, {""text"": ""the Canadian Football League"", ""type"": ""ORG"", ""start"": 119, ""end"": 147, ""cms"": null}, {""text"": ""the Olympic Stadium"", ""type"": ""FAC"", ""start"": 158, ""end"": 177, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 217, ""end"": 222, ""cms"": null}]"	88
7823	Bits kept falling off.	[]	88
7824	It wasn't finished when the Games started and the tower and roof were not completed until 11 years later.	"[{""text"": ""Games"", ""type"": ""EVENT"", ""start"": 28, ""end"": 33, ""cms"": null}, {""text"": ""11 years later"", ""type"": ""DATE"", ""start"": 90, ""end"": 104, ""cms"": null}]"	88
7825	Even now, if more than 1.2 inches of snow is due to fall in the next 24 hours, the stadium cannot be used because the roof is unsafe.	"[{""text"": ""more than 1.2 inches"", ""type"": ""QUANTITY"", ""start"": 13, ""end"": 33, ""cms"": null}, {""text"": ""the next 24 hours"", ""type"": ""TIME"", ""start"": 60, ""end"": 77, ""cms"": null}]"	88
7826	Montreal Impact cancelled an MLS game there for that reason as recently as March 2014.	"[{""text"": ""Montreal Impact"", ""type"": ""ORG"", ""start"": 0, ""end"": 15, ""cms"": null}, {""text"": ""MLS"", ""type"": ""ORG"", ""start"": 29, ""end"": 32, ""cms"": null}, {""text"": ""March 2014"", ""type"": ""DATE"", ""start"": 75, ""end"": 85, ""cms"": null}]"	88
7827	And while it was a poor venue for baseball, Montreal Expos gates were not bad at the start.	"[{""text"": ""Montreal Expos"", ""type"": ""ORG"", ""start"": 44, ""end"": 58, ""cms"": null}]"	88
7828	I agree that, now, is it underused.	[]	88
7829	No anchor tenant since 2004.	"[{""text"": ""2004"", ""type"": ""DATE"", ""start"": 23, ""end"": 27, ""cms"": null}]"	88
7830	But Montreal's problems were that costs doubled due to an over-ambitious design, and the structural quality of the stadium was poor.	"[{""text"": ""Montreal"", ""type"": ""GPE"", ""start"": 4, ""end"": 12, ""cms"": null}]"	88
7831	It did get the use, initially.	[]	88
7832	"

"	[]	88
7833	West Ham will only get 54,000 if the away end holds 20,000.	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 0, ""end"": 8, ""cms"": null}, {""text"": ""54,000"", ""type"": ""CARDINAL"", ""start"": 23, ""end"": 29, ""cms"": null}, {""text"": ""20,000"", ""type"": ""CARDINAL"", ""start"": 52, ""end"": 58, ""cms"": null}]"	88
7834	West Ham are a very small club in comparison to Chelsea, Tottenham and Arsenal in London.	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 0, ""end"": 8, ""cms"": null}, {""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 48, ""end"": 55, ""cms"": null}, {""text"": ""Tottenham"", ""type"": ""ORG"", ""start"": 57, ""end"": 66, ""cms"": null}, {""text"": ""Arsenal"", ""type"": ""ORG"", ""start"": 71, ""end"": 78, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 82, ""end"": 88, ""cms"": null}]"	88
7835	Peterhouse1997, Cambridge University.	"[{""text"": ""Cambridge University"", ""type"": ""ORG"", ""start"": 16, ""end"": 36, ""cms"": null}]"	88
7836	"

"	[]	88
7837	I don't object to my taxes paying for public works, but I do object to them paying for your education, if this is an example of the Cambridge brains trust.	"[{""text"": ""Cambridge"", ""type"": ""ORG"", ""start"": 132, ""end"": 141, ""cms"": null}]"	88
7838	Barnet are a very small club by comparison to the three you mention.	"[{""text"": ""Barnet"", ""type"": ""ORG"", ""start"": 0, ""end"": 6, ""cms"": null}, {""text"": ""three"", ""type"": ""CARDINAL"", ""start"": 50, ""end"": 55, ""cms"": null}]"	88
7839	Leyton Orient, too.	"[{""text"": ""Leyton Orient"", ""type"": ""GPE"", ""start"": 0, ""end"": 13, ""cms"": null}]"	88
7840	West Ham are smaller, that's all.	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 0, ""end"": 8, ""cms"": null}]"	88
7841	Certainly than Arsenal and, to a lesser extent, Tottenham.	"[{""text"": ""Arsenal"", ""type"": ""ORG"", ""start"": 15, ""end"": 22, ""cms"": null}, {""text"": ""Tottenham"", ""type"": ""ORG"", ""start"": 48, ""end"": 57, ""cms"": null}]"	88
7842	As for Chelsea, their super club status is recent.	"[{""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 7, ""end"": 14, ""cms"": null}]"	88
7843	Before, there wasn't very much in it.	[]	88
7844	Indeed, had Roman Abramovich come to east London, West Ham would be a bigger club than Chelsea right now; the same applies had he bought Tottenham.	"[{""text"": ""Roman Abramovich"", ""type"": ""PERSON"", ""start"": 12, ""end"": 28, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 42, ""end"": 48, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 50, ""end"": 58, ""cms"": null}, {""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 87, ""end"": 94, ""cms"": null}, {""text"": ""Tottenham"", ""type"": ""ORG"", ""start"": 137, ""end"": 146, ""cms"": null}]"	88
7845	Chelsea are expanding quickly now, obviously, but I've seen them relegated at Stamford Bridge and West Ham often drew more, even in the early days of the Premier League.	"[{""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""Stamford Bridge"", ""type"": ""FAC"", ""start"": 78, ""end"": 93, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 98, ""end"": 106, ""cms"": null}, {""text"": ""the early days"", ""type"": ""DATE"", ""start"": 132, ""end"": 146, ""cms"": null}, {""text"": ""the Premier League"", ""type"": ""ORG"", ""start"": 150, ""end"": 168, ""cms"": null}]"	88
7846	For instance, 1994 – when Chelsea's average attendance was 19,416 and West Ham's was 20,572; or 1992, when Chelsea got 18,686 and West Ham 21,342.	"[{""text"": ""1994"", ""type"": ""DATE"", ""start"": 14, ""end"": 18, ""cms"": null}, {""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 26, ""end"": 33, ""cms"": null}, {""text"": ""19,416"", ""type"": ""CARDINAL"", ""start"": 59, ""end"": 65, ""cms"": null}, {""text"": ""West Ham's"", ""type"": ""ORG"", ""start"": 70, ""end"": 80, ""cms"": null}, {""text"": ""20,572"", ""type"": ""CARDINAL"", ""start"": 85, ""end"": 91, ""cms"": null}, {""text"": ""1992"", ""type"": ""DATE"", ""start"": 96, ""end"": 100, ""cms"": null}, {""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 107, ""end"": 114, ""cms"": null}, {""text"": ""18,686"", ""type"": ""CARDINAL"", ""start"": 119, ""end"": 125, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 130, ""end"": 138, ""cms"": null}, {""text"": ""21,342"", ""type"": ""CARDINAL"", ""start"": 139, ""end"": 145, ""cms"": null}]"	88
7847	Go back to 1987 when Chelsea drew 17,694 in the old Division One and West Ham 20,608.	"[{""text"": ""1987"", ""type"": ""DATE"", ""start"": 11, ""end"": 15, ""cms"": null}, {""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 21, ""end"": 28, ""cms"": null}, {""text"": ""17,694"", ""type"": ""CARDINAL"", ""start"": 34, ""end"": 40, ""cms"": null}, {""text"": ""Division One"", ""type"": ""FAC"", ""start"": 52, ""end"": 64, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 69, ""end"": 77, ""cms"": null}, {""text"": ""20,608"", ""type"": ""CARDINAL"", ""start"": 78, ""end"": 84, ""cms"": null}]"	88
7848	And in the years when Chelsea were out of the top division, and West Ham were not, crowds at Upton Park were often double.	"[{""text"": ""the years"", ""type"": ""DATE"", ""start"": 7, ""end"": 16, ""cms"": null}, {""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 22, ""end"": 29, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 64, ""end"": 72, ""cms"": null}, {""text"": ""Upton Park"", ""type"": ""FAC"", ""start"": 93, ""end"": 103, ""cms"": null}]"	88
7849	In 1983, Chelsea averaged 12,672 and West Ham 22,822 – a year earlier Chelsea's average was 13,132 and West Ham's 26,585.	"[{""text"": ""1983"", ""type"": ""DATE"", ""start"": 3, ""end"": 7, ""cms"": null}, {""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 9, ""end"": 16, ""cms"": null}, {""text"": ""12,672"", ""type"": ""CARDINAL"", ""start"": 26, ""end"": 32, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 37, ""end"": 45, ""cms"": null}, {""text"": ""22,822"", ""type"": ""CARDINAL"", ""start"": 46, ""end"": 52, ""cms"": null}, {""text"": ""a year earlier"", ""type"": ""DATE"", ""start"": 55, ""end"": 69, ""cms"": null}, {""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 70, ""end"": 77, ""cms"": null}, {""text"": ""13,132"", ""type"": ""CARDINAL"", ""start"": 92, ""end"": 98, ""cms"": null}, {""text"": ""West Ham's"", ""type"": ""ORG"", ""start"": 103, ""end"": 113, ""cms"": null}, {""text"": ""26,585"", ""type"": ""CARDINAL"", ""start"": 114, ""end"": 120, ""cms"": null}]"	88
7850	I doubt very much if you are on for a first mate.	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 38, ""end"": 43, ""cms"": null}]"	88
7851	Do they give fourths at your place?	[]	88
7852	"

"	[]	88
7853	Karren Brady is very good at self-publicity.	"[{""text"": ""Karren Brady"", ""type"": ""PERSON"", ""start"": 0, ""end"": 12, ""cms"": null}]"	88
7854	But which other football club could have moved into this stadium, taking into account geographical and financial factors?	[]	88
7855	West Ham are the only one with a fan base situated near to the stadium, with enough supporters and cash.	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 0, ""end"": 8, ""cms"": null}]"	88
7856	She cannot say they were cleverer than the other clubs as none of them could have capitalised on this opportunity like West Ham.	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 119, ""end"": 127, ""cms"": null}]"	88
7857	JRGordon1000, London.	"[{""text"": ""JRGordon1000"", ""type"": ""ORG"", ""start"": 0, ""end"": 12, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 14, ""end"": 20, ""cms"": null}]"	88
7858	"

"	[]	88
7859	No, but they could have stayed where they were, couldn't they?	[]	88
7860	And thought small.	[]	88
7861	"

"	[]	88
7862	Get in there, sell the club to the first dubious billionaire that rocks up and the porn barons are quids in.	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 35, ""end"": 40, ""cms"": null}]"	88
7863	And the West Ham that we've all admired over the years will be dead.	"[{""text"": ""the West Ham"", ""type"": ""ORG"", ""start"": 4, ""end"": 16, ""cms"": null}, {""text"": ""the years"", ""type"": ""DATE"", ""start"": 45, ""end"": 54, ""cms"": null}]"	88
7864	Progress?	[]	88
7865	Roger Kint, Liverpool.	"[{""text"": ""Roger Kint"", ""type"": ""PERSON"", ""start"": 0, ""end"": 10, ""cms"": null}, {""text"": ""Liverpool"", ""type"": ""GPE"", ""start"": 12, ""end"": 21, ""cms"": null}]"	88
7866	"

The West Ham that you've all patronised over the years, you mean."	"[{""text"": ""the years"", ""type"": ""DATE"", ""start"": 47, ""end"": 56, ""cms"": null}]"	88
7867	The West Ham that were never a threat.	"[{""text"": ""The West Ham"", ""type"": ""ORG"", ""start"": 0, ""end"": 12, ""cms"": null}]"	88
7868	And did you read the part about what happens if the owners sell, and who gets the money?	[]	88
7869	"

Where's the legacy if Tottenham got it?"	"[{""text"": ""Tottenham"", ""type"": ""ORG"", ""start"": 24, ""end"": 33, ""cms"": null}]"	88
7870	WHU647580, Toronto.	"[{""text"": ""WHU647580"", ""type"": ""PERSON"", ""start"": 0, ""end"": 9, ""cms"": null}, {""text"": ""Toronto"", ""type"": ""GPE"", ""start"": 11, ""end"": 18, ""cms"": null}]"	88
7871	"

"	[]	88
7872	The athletics legacy would have been a purpose built stadium and indoor training facilities at Crystal Palace – the home of athletics.	"[{""text"": ""Crystal Palace"", ""type"": ""FAC"", ""start"": 95, ""end"": 109, ""cms"": null}]"	88
7873	Stratford is to athletics what the Etihad Stadium is to the England football team.	"[{""text"": ""Stratford"", ""type"": ""GPE"", ""start"": 0, ""end"": 9, ""cms"": null}, {""text"": ""the Etihad Stadium"", ""type"": ""FAC"", ""start"": 31, ""end"": 49, ""cms"": null}, {""text"": ""England"", ""type"": ""GPE"", ""start"": 60, ""end"": 67, ""cms"": null}]"	88
7874	Real Ale Madrid, United Kingdom.	"[{""text"": ""Real Ale Madrid"", ""type"": ""PERSON"", ""start"": 0, ""end"": 15, ""cms"": null}, {""text"": ""United Kingdom"", ""type"": ""GPE"", ""start"": 17, ""end"": 31, ""cms"": null}]"	88
7875	"

"	[]	88
7876	Yes, because when we think of Jessica Ennis-Hill, Mo Farah and Greg Rutherford, we all think of Crystal Palace, don't we?	"[{""text"": ""Jessica Ennis-Hill"", ""type"": ""PERSON"", ""start"": 30, ""end"": 48, ""cms"": null}, {""text"": ""Mo Farah"", ""type"": ""PERSON"", ""start"": 50, ""end"": 58, ""cms"": null}, {""text"": ""Greg Rutherford"", ""type"": ""PERSON"", ""start"": 63, ""end"": 78, ""cms"": null}, {""text"": ""Crystal Palace"", ""type"": ""FAC"", ""start"": 96, ""end"": 110, ""cms"": null}]"	88
7877	The times we trekked across town to a corner of London with no tube link to watch them run there.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 48, ""end"": 54, ""cms"": null}]"	88
7878	No, fool, we think of the London Olympic Stadium.	"[{""text"": ""the London Olympic Stadium"", ""type"": ""FAC"", ""start"": 22, ""end"": 48, ""cms"": null}]"	88
7879	That is what changed in 2012.	"[{""text"": ""2012"", ""type"": ""DATE"", ""start"": 24, ""end"": 28, ""cms"": null}]"	88
7880	Athletics became synonymous with that venue, which is why we hold the Anniversary Games there each year.	"[{""text"": ""the Anniversary Games"", ""type"": ""EVENT"", ""start"": 66, ""end"": 87, ""cms"": null}]"	88
7881	And athletics can continue to have its spiritual home in the arena where we won three Olympic gold medals in one night, because the West Ham tenancy kept that legacy alive.	"[{""text"": ""three"", ""type"": ""CARDINAL"", ""start"": 80, ""end"": 85, ""cms"": null}, {""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 86, ""end"": 93, ""cms"": null}, {""text"": ""one night"", ""type"": ""TIME"", ""start"": 109, ""end"": 118, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""GPE"", ""start"": 132, ""end"": 140, ""cms"": null}]"	88
7882	"

I heard recently that if we had told Olympic officials that the stadium was to be handed to a football club after the event, we would not have won the 2012 Olympic Games."	"[{""text"": ""Olympic"", ""type"": ""ORG"", ""start"": 39, ""end"": 46, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 153, ""end"": 157, ""cms"": null}, {""text"": ""Olympic Games"", ""type"": ""EVENT"", ""start"": 158, ""end"": 171, ""cms"": null}]"	88
7883	Not only did they hand it to a football club, they handed it to a second rate one, run by two of the most loathsome men in the game, Gold and Sullivan.	"[{""text"": ""second"", ""type"": ""ORDINAL"", ""start"": 66, ""end"": 72, ""cms"": null}, {""text"": ""two"", ""type"": ""CARDINAL"", ""start"": 90, ""end"": 93, ""cms"": null}, {""text"": ""Gold"", ""type"": ""PERSON"", ""start"": 133, ""end"": 137, ""cms"": null}, {""text"": ""Sullivan"", ""type"": ""PERSON"", ""start"": 142, ""end"": 150, ""cms"": null}]"	88
7884	Very disappointing.	[]	88
7885	Noelw1969, Stafford.	"[{""text"": ""Noelw1969"", ""type"": ""ORG"", ""start"": 0, ""end"": 9, ""cms"": null}, {""text"": ""Stafford"", ""type"": ""GPE"", ""start"": 11, ""end"": 19, ""cms"": null}]"	88
7886	"

"	[]	88
7887	Yes, the IOC are certainly very good at spending everybody else's money.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 9, ""end"": 12, ""cms"": null}]"	88
7888	How to explain it to them?	[]	88
7889	How about this?	[]	88
7890	Look, boys and girls, we paid for your three-week jamboree, we put you all up at five-star hotels, gave you chauffeurs, your own car lanes and your VIP seats and smiled politely even though we knew we were dealing with some of the biggest crooks on the planet, and you'll admit we put on one hell of a show.	"[{""text"": ""three-week"", ""type"": ""DATE"", ""start"": 39, ""end"": 49, ""cms"": null}, {""text"": ""five"", ""type"": ""CARDINAL"", ""start"": 81, ""end"": 85, ""cms"": null}, {""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 288, ""end"": 291, ""cms"": null}]"	88
7891	But now it's over and we need to do what we need to do with the stadium we built; so why don't you toddle off and bankrupt your next country?	[]	88
7892	Thank you.	[]	88
7893	"

"	[]	88
7894	I think this whole Olympic Stadium business is disgusting.	"[{""text"": ""Olympic Stadium"", ""type"": ""FAC"", ""start"": 19, ""end"": 34, ""cms"": null}]"	88
7895	Arsenal have had to pay £600m to build their stadium, Tottenham and Chelsea the same.	"[{""text"": ""Arsenal"", ""type"": ""ORG"", ""start"": 0, ""end"": 7, ""cms"": null}, {""text"": ""600"", ""type"": ""MONEY"", ""start"": 25, ""end"": 28, ""cms"": null}, {""text"": ""m"", ""type"": ""MONEY"", ""start"": 28, ""end"": 29, ""cms"": null}, {""text"": ""Tottenham"", ""type"": ""ORG"", ""start"": 54, ""end"": 63, ""cms"": null}, {""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 68, ""end"": 75, ""cms"": null}]"	88
7896	Why is it West Ham can be given this stadium?	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 10, ""end"": 18, ""cms"": null}]"	88
7897	Halftime Hooch, Luton.	"[{""text"": ""Luton"", ""type"": ""GPE"", ""start"": 16, ""end"": 21, ""cms"": null}]"	88
7898	"

Oh dear, Disgusted of Luton writes."	"[{""text"": ""Disgusted of Luton"", ""type"": ""WORK_OF_ART"", ""start"": 11, ""end"": 29, ""cms"": null}]"	88
7899	Anyway, the clue is in that phrase you used to describe the Emirates.	"[{""text"": ""Emirates"", ""type"": ""GPE"", ""start"": 60, ""end"": 68, ""cms"": null}]"	88
7900	Their stadium.	[]	88
7901	It's Arsenal's ground – and they got plenty of state or local council help with Compulsory Purchase Orders, don't forget – so they keep all the revenue.	"[{""text"": ""Arsenal"", ""type"": ""ORG"", ""start"": 5, ""end"": 12, ""cms"": null}]"	88
7902	Tottenham and Chelsea, too.	"[{""text"": ""Tottenham"", ""type"": ""ORG"", ""start"": 0, ""end"": 9, ""cms"": null}, {""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 14, ""end"": 21, ""cms"": null}]"	88
7903	West Ham do not own the Olympic Stadium – it will be used by the LLDC to host athletics, motor sport, World Cup rugby, cricket, pop concerts, and none of those other activities are making a contribution because, like West Ham, they are only tenants.	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 0, ""end"": 8, ""cms"": null}, {""text"": ""the Olympic Stadium"", ""type"": ""FAC"", ""start"": 20, ""end"": 39, ""cms"": null}, {""text"": ""LLDC"", ""type"": ""ORG"", ""start"": 65, ""end"": 69, ""cms"": null}, {""text"": ""World Cup"", ""type"": ""EVENT"", ""start"": 102, ""end"": 111, ""cms"": null}, {""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 217, ""end"": 225, ""cms"": null}]"	88
7904	Now West Ham have special privileges as the anchor tenant, but they give up the rights that Arsenal, Tottenham and Chelsea will use to help fund their moves and restructuring.	"[{""text"": ""West Ham"", ""type"": ""ORG"", ""start"": 4, ""end"": 12, ""cms"": null}, {""text"": ""Arsenal"", ""type"": ""ORG"", ""start"": 92, ""end"": 99, ""cms"": null}, {""text"": ""Tottenham"", ""type"": ""ORG"", ""start"": 101, ""end"": 110, ""cms"": null}, {""text"": ""Chelsea"", ""type"": ""ORG"", ""start"": 115, ""end"": 122, ""cms"": null}]"	88
7905	Such as the money received from calling it the Emirates Stadium.	"[{""text"": ""the Emirates Stadium"", ""type"": ""FAC"", ""start"": 43, ""end"": 63, ""cms"": null}]"	88
7906	It really shouldn't be that hard to understand.	[]	88
7907	"

"	[]	88
7908	"Jessica Ennis competes in the long jump on her way to a famous victory at the Olympic Stadium

"	"[{""text"": ""Jessica Ennis"", ""type"": ""PERSON"", ""start"": 0, ""end"": 13, ""cms"": null}, {""text"": ""the Olympic Stadium"", ""type"": ""FAC"", ""start"": 74, ""end"": 93, ""cms"": null}]"	88
7909	"Following the unforgettable scenes of that year, the likes of Usain Bolt compete at the Anniversary Games

"	"[{""text"": ""that year"", ""type"": ""DATE"", ""start"": 38, ""end"": 47, ""cms"": null}, {""text"": ""Usain Bolt"", ""type"": ""PERSON"", ""start"": 62, ""end"": 72, ""cms"": null}, {""text"": ""the Anniversary Games"", ""type"": ""EVENT"", ""start"": 84, ""end"": 105, ""cms"": null}]"	88
7910	This stadium was part of the £9billion it cost for the 2012 Olympic Games, of which the north east got a big fat zero, but still had to pay.	"[{""text"": ""9billion"", ""type"": ""MONEY"", ""start"": 30, ""end"": 38, ""cms"": null}, {""text"": ""2012"", ""type"": ""DATE"", ""start"": 55, ""end"": 59, ""cms"": null}, {""text"": ""Olympic Games"", ""type"": ""EVENT"", ""start"": 60, ""end"": 73, ""cms"": null}, {""text"": ""zero"", ""type"": ""CARDINAL"", ""start"": 113, ""end"": 117, ""cms"": null}]"	88
7911	Waxi, Newcastle.	"[{""text"": ""Waxi"", ""type"": ""ORG"", ""start"": 0, ""end"": 4, ""cms"": null}, {""text"": ""Newcastle"", ""type"": ""GPE"", ""start"": 6, ""end"": 15, ""cms"": null}]"	88
7912	"

"	[]	88
7913	Yes, and I've never walked over the Gateshead Millennium Bridge, which cost £22m.	"[{""text"": ""the Gateshead Millennium Bridge"", ""type"": ""FAC"", ""start"": 32, ""end"": 63, ""cms"": null}, {""text"": ""22"", ""type"": ""MONEY"", ""start"": 77, ""end"": 79, ""cms"": null}]"	88
7914	Sometimes there are national projects that benefit one area.	"[{""text"": ""one"", ""type"": ""CARDINAL"", ""start"": 51, ""end"": 54, ""cms"": null}]"	88
7915	Manchester had bid for the Olympics several times, unsuccessfully.	"[{""text"": ""Manchester"", ""type"": ""GPE"", ""start"": 0, ""end"": 10, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 27, ""end"": 35, ""cms"": null}]"	88
7916	It was explained to our Olympic Committee that the Games were never going to the provinces, but if London applied we had a chance.	"[{""text"": ""our Olympic Committee"", ""type"": ""ORG"", ""start"": 20, ""end"": 41, ""cms"": null}, {""text"": ""Games"", ""type"": ""EVENT"", ""start"": 51, ""end"": 56, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 99, ""end"": 105, ""cms"": null}]"	88
7917	Sorry, but that's the way it was.	[]	88
7918	To digress slightly, during the first Kevin Keegan era I was in Newcastle quite a lot.	"[{""text"": ""first"", ""type"": ""ORDINAL"", ""start"": 32, ""end"": 37, ""cms"": null}, {""text"": ""Kevin Keegan"", ""type"": ""PERSON"", ""start"": 38, ""end"": 50, ""cms"": null}, {""text"": ""Newcastle"", ""type"": ""GPE"", ""start"": 64, ""end"": 73, ""cms"": null}]"	88
7919	A few of us would stay at the Copthorne Hotel on the quay.	"[{""text"": ""the Copthorne Hotel"", ""type"": ""ORG"", ""start"": 26, ""end"": 45, ""cms"": null}]"	88
7920	Every time we booked a taxi to the ground, the concierge gave the same advice.	[]	88
7921	'Big game tonight,' he'd say.	"[{""text"": ""tonight"", ""type"": ""TIME"", ""start"": 10, ""end"": 17, ""cms"": null}]"	88
7922	'I wouldn't leave it any later than six.'	"[{""text"": ""six"", ""type"": ""TIME"", ""start"": 36, ""end"": 39, ""cms"": null}]"	88
7923	So we left at six.	"[{""text"": ""six"", ""type"": ""TIME"", ""start"": 14, ""end"": 17, ""cms"": null}]"	88
7924	And at 6.03pm, we'd pull up outside St James' Park.	"[{""text"": ""6.03pm,"", ""type"": ""TIME"", ""start"": 7, ""end"": 14, ""cms"": null}, {""text"": ""St James' Park"", ""type"": ""FAC"", ""start"": 36, ""end"": 50, ""cms"": null}]"	88
7925	And do you know what that told me?	[]	88
7926	That you lot haven't a clue what real traffic is like.	[]	88
7927	My point being that there are some benefits of living in Newcastle, such as cheaper housing and traffic jams that wouldn't cause mild cursing in Barkingside High Street, and while Londoners may pay the national debt of Belgium to live in a house the size of a crate, and sit drumming their fingers in traffic for two hours for no apparent reason, we get to host the Olympics because we're the capital city.	"[{""text"": ""Newcastle"", ""type"": ""GPE"", ""start"": 57, ""end"": 66, ""cms"": null}, {""text"": ""Barkingside High Street"", ""type"": ""FAC"", ""start"": 145, ""end"": 168, ""cms"": null}, {""text"": ""Londoners"", ""type"": ""NORP"", ""start"": 180, ""end"": 189, ""cms"": null}, {""text"": ""Belgium"", ""type"": ""GPE"", ""start"": 219, ""end"": 226, ""cms"": null}, {""text"": ""two hours"", ""type"": ""TIME"", ""start"": 313, ""end"": 322, ""cms"": null}, {""text"": ""Olympics"", ""type"": ""EVENT"", ""start"": 366, ""end"": 374, ""cms"": null}]"	88
7928	But you can all come, if you wish, and you can all watch it on television, if you don't.	[]	88
7929	Yes, in an ideal world, it would have been a nationally hosted event with benefits for all.	[]	88
7930	But the IOC don't want to leave Park Lane and that's not London's fault.	"[{""text"": ""IOC"", ""type"": ""ORG"", ""start"": 8, ""end"": 11, ""cms"": null}, {""text"": ""Park Lane"", ""type"": ""FAC"", ""start"": 32, ""end"": 41, ""cms"": null}, {""text"": ""London"", ""type"": ""GPE"", ""start"": 57, ""end"": 63, ""cms"": null}]"	88
7931	But at least some people see the bigger picture.	[]	88
7932	"

It makes complete sense for a successful club to take over the stadium so that it can still be used for other purposes, too."	[]	88
7933	Otherwise it would end up going to waste like so many other Olympic venues.	"[{""text"": ""Olympic"", ""type"": ""EVENT"", ""start"": 60, ""end"": 67, ""cms"": null}]"	88
7934	It's the benefit of being based in London.	"[{""text"": ""London"", ""type"": ""GPE"", ""start"": 35, ""end"": 41, ""cms"": null}]"	88
7935	Liverpool or Everton would love the opportunity to take on something like this.	"[{""text"": ""Liverpool"", ""type"": ""ORG"", ""start"": 0, ""end"": 9, ""cms"": null}, {""text"": ""Everton"", ""type"": ""ORG"", ""start"": 13, ""end"": 20, ""cms"": null}]"	88
7936	Jenna McKenna-May, Liverpool.	"[{""text"": ""Jenna McKenna-May"", ""type"": ""PERSON"", ""start"": 0, ""end"": 17, ""cms"": null}, {""text"": ""Liverpool"", ""type"": ""GPE"", ""start"": 19, ""end"": 28, ""cms"": null}]"	88
7937	"

"	[]	88
7938	Exactly, Jenna.	"[{""text"": ""Jenna"", ""type"": ""PERSON"", ""start"": 9, ""end"": 14, ""cms"": null}]"	88
